GAME_ID,GAME_DATE,HOME,AWAY,Height-1,Weight-1,Age-1,Mpg-1,Ppg-1,Fg-1,Fg3-1,Ft-1,Rpg-1,Apg-1,Spg-1,Bp-1,Tpg-1,Fpg-1,Height-2,Weight-2,Age-2,Mpg-2,Ppg-2,Fg-2,Fg3-2,Ft-2,Rpg-2,Apg-2,Spg-2,Bp-2,Tpg-2,Fpg-2,Height-3,Weight-3,Age-3,Mpg-3,Ppg-3,Fg-3,Fg3-3,Ft-3,Rpg-3,Apg-3,Spg-3,Bp-3,Tpg-3,Fpg-3,Height-4,Weight-4,Age-4,Mpg-4,Ppg-4,Fg-4,Fg3-4,Ft-4,Rpg-4,Apg-4,Spg-4,Bp-4,Tpg-4,Fpg-4,Height-5,Weight-5,Age-5,Mpg-5,Ppg-5,Fg-5,Fg3-5,Ft-5,Rpg-5,Apg-5,Spg-5,Bp-5,Tpg-5,Fpg-5,Height-6,Weight-6,Age-6,Mpg-6,Ppg-6,Fg-6,Fg3-6,Ft-6,Rpg-6,Apg-6,Spg-6,Bp-6,Tpg-6,Fpg-6,Height-7,Weight-7,Age-7,Mpg-7,Ppg-7,Fg-7,Fg3-7,Ft-7,Rpg-7,Apg-7,Spg-7,Bp-7,Tpg-7,Fpg-7,Height-8,Weight-8,Age-8,Mpg-8,Ppg-8,Fg-8,Fg3-8,Ft-8,Rpg-8,Apg-8,Spg-8,Bp-8,Tpg-8,Fpg-8,Height-9,Weight-9,Age-9,Mpg-9,Ppg-9,Fg-9,Fg3-9,Ft-9,Rpg-9,Apg-9,Spg-9,Bp-9,Tpg-9,Fpg-9,Height-10,Weight-10,Age-10,Mpg-10,Ppg-10,Fg-10,Fg3-10,Ft-10,Rpg-10,Apg-10,Spg-10,Bp-10,Tpg-10,Fpg-10,WL
20001185,2001-04-18,DAL,MIN,0.19,0.03,-0.19,-0.05,-0.01,0.06,0.09,0.04,-0.03,-0.03,-0.44,-0.05,0.22,0.12,-0.07,-0.11,-0.14,0.03,-0.05,-0.05,0.01,-0.06,-0.01,0.1,0,-0.02,-0.05,0.12,0.04,-0.14,0.33,0.06,-0.05,0.06,0.17,0.04,0,-0.18,-0.08,-0.03,-0.05,-0.12,-0.12,-0.16,0,-0.3,-0.25,-0.13,-0.11,-0.21,-0.08,-0.2,0.08,-0.06,-0.24,0.1,0,0.05,-0.24,-0.34,-0.17,-0.05,-0.57,-0.39,-0.2,-0.08,-0.16,-0.19,-0.15,-0.46,0.17,0.15,-0.67,0.63,0.59,0.12,0.39,0.16,0.47,0.14,0.28,0.29,0.36,0.39,0.26,0.18,0.19,-0.37,-0.48,0.03,-0.26,0.03,-0.25,-0.46,-0.4,0.27,-0.41,0.15,-0.03,-0.06,0.29,0.11,0.16,0.07,0.55,0.46,0.05,0.1,0.24,-0.08,0.24,0.13,0.03,-0.1,-0.29,-0.04,-0.04,0.02,0.6,-0.36,-0.06,0.02,0,0,-0.1,-0.27,-0.07,-0.05,-0.05,-0.03,0.03,-0.01,0,0.16,0.02,0.02,0,-0.16,0.02,0.05,1
20000938,2001-03-15,DAL,MIN,0.19,0.03,-0.19,-0.05,-0.01,0.06,0.09,0.04,-0.03,-0.03,-0.44,-0.05,0.22,0.12,-0.07,-0.11,-0.14,0.03,-0.05,-0.05,0.01,-0.06,-0.01,0.1,0,-0.02,-0.05,0.12,0.04,-0.14,0.33,0.06,-0.05,0.06,0.17,0.04,0,-0.18,-0.08,-0.03,-0.05,-0.12,-0.12,-0.16,0,-0.3,-0.25,-0.13,-0.11,-0.21,-0.08,-0.2,0.08,-0.06,-0.24,0.1,0,0.05,-0.24,-0.34,-0.17,-0.05,-0.57,-0.39,-0.2,-0.08,-0.16,-0.19,-0.15,-0.46,0.17,0.15,-0.67,0.63,0.59,0.12,0.39,0.16,0.47,0.14,0.28,0.29,0.36,0.39,0.26,0.18,0.19,-0.37,-0.48,0.03,-0.26,0.03,-0.25,-0.46,-0.4,0.27,-0.41,0.15,-0.03,-0.06,0.29,0.11,0.16,0.07,0.55,0.46,0.05,0.1,0.24,-0.08,0.24,0.13,0.03,-0.1,-0.29,-0.04,-0.04,0.02,0.6,-0.36,-0.06,0.02,0,0,-0.1,-0.27,-0.07,-0.05,-0.05,-0.03,0.03,-0.01,0,0.16,0.02,0.02,0,-0.16,0.02,0.05,1
20000922,2001-03-13,DAL,NJN,0.07,-0.14,0.14,-0.1,-0.27,0.08,0.17,0.16,0.01,-0.04,-0.08,0,0,0.02,-0.12,-0.05,-0.24,0.02,0,0.11,0.24,0.15,-0.11,0.08,-0.12,-0.02,-0.08,0.15,0,-0.03,0.05,-0.07,-0.05,0.05,0.23,0.15,-0.11,-0.01,-0.2,-0.05,0.07,0.03,0.14,0.1,0.1,0.08,0.04,0.08,-0.1,-0.1,0.19,-0.18,0.16,0.02,-0.15,0.51,-0.07,0.02,0.05,-0.63,-0.42,0,-0.71,-0.41,-0.27,-0.14,-0.16,-0.06,-0.34,-0.37,0.17,0.18,-0.67,0.31,0.35,0.1,0.11,-0.03,0.43,0.07,0.08,0.29,0.14,0.05,0.38,0.31,0.29,0.07,-0.03,0.12,-0.37,0.1,0.28,-0.13,-0.28,0.71,-0.14,0.22,0.07,0.06,0.38,-0.29,-0.09,0.1,0.47,0.3,-0.16,-0.03,-0.08,-0.3,-0.05,-0.24,-0.04,0.09,-0.24,-0.43,-0.22,0.12,0.6,-0.53,-0.29,-0.04,-0.16,-0.33,-0.29,-0.66,0.04,-0.08,0.33,-0.34,-0.01,0.23,0,0.44,-0.36,-0.03,-0.36,-0.11,-0.17,-0.24,1
20000266,2000-12-06,DAL,NYK,-0.04,-0.08,-0.14,-0.12,-0.07,0.1,0.22,0.17,-0.08,0.38,-0.16,-0.08,0.03,0.05,-0.14,-0.07,-0.1,-0.17,-0.31,-0.1,0.04,-0.13,-0.07,0.15,0.2,0,-0.22,0.07,-0.07,-0.28,-0.05,-0.17,-0.07,0.08,0.3,0.11,-0.21,-0.03,-0.04,-0.11,-0.08,-0.34,0.07,0.1,-0.29,-0.05,-0.03,0.04,-0.21,-0.1,0.1,-0.33,-0.08,0,-0.27,0.24,0.14,0.29,-0.33,-0.35,-0.02,0.06,-0.53,-0.47,0.01,-0.44,-0.16,0,-0.32,-0.37,0.29,0.14,-0.19,0.52,0.53,0.31,0.16,-0.03,0.4,0.02,0.04,0.32,0.22,0.29,0.41,0.32,-0.24,-0.13,-0.16,0.09,-0.48,-0.1,0.2,-0.07,-0.04,0.71,-0.05,0.17,0,0.02,0.19,-0.3,-0.09,-0.04,0.4,0.24,-0.42,0.08,-0.04,-0.43,0.2,-0.04,-0.04,0.03,-0.19,-0.41,-0.22,0.02,0,-0.57,-0.26,-0.01,-0.2,-0.19,-0.22,-0.61,-0.17,-0.13,0.05,-0.03,0.05,0.26,0,0.05,0.05,0.02,0.12,-0.08,-0.1,-0.12,1
20000561,2001-01-18,DAL,ORL,-0.14,-0.24,0.24,-0.14,-0.36,0.05,0.11,0.25,-0.26,0.27,-0.2,-0.38,0.08,0.05,0.04,0.02,-0.24,-0.18,-0.22,-0.04,0.09,-0.09,-0.13,-0.34,-0.24,-0.02,-0.37,0.15,0.16,0.13,-0.05,0.08,0.03,0.16,0.17,0.11,0.03,0,-0.04,0,0.05,0.1,-0.14,-0.08,-0.19,-0.26,-0.24,-0.01,0.06,0.17,-0.13,-0.51,-0.16,-0.09,-0.51,0.22,0,0.16,0.24,-0.48,-0.25,0,-0.76,-0.27,-0.08,-0.14,-0.08,0,-0.12,-0.2,0.14,0.1,-0.29,0.57,0.54,0.05,0.67,0.29,0.38,0.11,0.24,0.27,0.22,0.32,0.38,0.34,-0.05,-0.18,0,-0.23,-0.72,0.31,-0.02,-0.24,-0.36,0.3,-0.17,0.03,0.04,-0.13,0.05,0.01,0.05,0.19,0.55,0.3,0.09,0.07,0.24,0.05,0.07,0.25,-0.04,-0.01,0,-0.24,-0.16,0.25,-0.22,-0.65,-0.02,0,-0.08,0,-0.12,-0.49,-0.07,-0.11,0.43,-0.18,-0.1,0.11,0,-0.07,0,-0.03,-0.04,-0.11,-0.08,-0.39,1
20000594,2001-01-23,DAL,PHI,0,-0.14,-0.05,-0.02,0.18,0.12,0.31,0.16,0,-0.02,-0.2,0,0.1,-0.05,-0.12,-0.13,0,-0.04,-0.08,-0.15,0.18,0.08,-0.1,-0.14,-0.08,0,-0.37,0.1,0.04,-0.03,-0.19,0.25,0.1,0.23,0.32,0.32,0.04,0.06,0,-0.03,0.09,0.07,-0.14,-0.14,-0.29,-0.24,-0.07,-0.02,0.05,0.02,-0.18,-0.04,-0.12,-0.06,-0.15,0.12,0,0.1,0.19,-0.09,-0.02,-0.01,-0.6,-0.34,-0.01,-0.02,-0.04,0,0.02,0.15,0.07,0.05,-0.24,0.05,0.3,-0.04,0.72,0.12,0.05,0.09,0.16,-0.68,-0.15,-0.07,0.33,0.2,-0.19,-0.16,-0.08,0.03,0.24,0.23,-0.1,-0.01,-0.04,0.65,-0.14,-0.02,0,0.05,-0.05,-0.08,-0.06,0.05,-0.29,0.3,0.04,-0.16,0.08,0.11,0.03,0.39,-0.07,-0.07,0.05,-0.12,-0.13,0.09,0.6,-0.41,-0.18,0.04,-0.08,-0.11,-0.17,-0.17,-0.1,-0.01,0.1,-0.11,-0.09,0.15,0,0.17,-0.04,0.01,0.04,-0.02,-0.05,-0.14,0
20000956,2001-03-17,DAL,PHX,0,-0.16,-0.05,-0.14,-0.04,0.14,0.24,0.13,-0.19,-0.26,-0.48,-0.05,-0.19,0.02,0,-0.02,0.05,0.04,-0.11,-0.04,0.16,0.06,-0.05,0.17,0.12,-0.02,0,0.15,-0.07,-0.06,0.1,-0.05,-0.07,0.07,0.44,0.35,-0.15,-0.22,-0.4,-0.08,0.09,0.07,-0.12,-0.09,0.05,-0.34,-0.36,-0.08,0.06,-0.12,-0.4,-0.07,-0.32,-0.33,-0.22,0.12,0.03,-0.1,-0.19,-0.41,-0.26,0.01,-0.52,-0.34,-0.1,-0.19,-0.32,-0.11,-0.29,-0.41,0.25,0.1,-0.67,0.38,0.56,0.09,0.06,0.06,0.42,0.02,0.04,0.27,0.24,0.34,0.3,0.16,-0.24,-0.23,-0.3,0.13,-0.42,0.11,0.2,-0.25,-0.28,0.49,-0.29,0,0.04,-0.02,0,0.03,0.09,0.2,0.13,0.06,0.01,0.06,0.04,0.05,0.22,0.3,-0.07,-0.03,-0.38,-0.2,-0.04,0.15,0.18,-0.28,-0.21,-0.02,-0.12,-0.03,-0.17,-0.3,-0.17,-0.26,0.52,-0.14,-0.03,0.01,0,0.3,-0.05,0.02,0.08,-0.24,-0.17,-0.22,1
20000527,2001-01-13,DAL,PHX,0,-0.16,-0.05,-0.14,-0.04,0.14,0.24,0.13,-0.19,-0.26,-0.48,-0.05,-0.19,0.02,0,-0.02,0.05,0.04,-0.11,-0.04,0.16,0.06,-0.05,0.17,0.12,-0.02,0,0.15,-0.07,-0.06,0.1,-0.05,-0.07,0.07,0.44,0.35,-0.15,-0.22,-0.4,-0.08,0.09,0.07,-0.12,-0.09,0.05,-0.34,-0.36,-0.08,0.06,-0.12,-0.4,-0.07,-0.32,-0.33,-0.22,0.12,0.03,-0.1,-0.19,-0.41,-0.26,0.01,-0.52,-0.34,-0.1,-0.19,-0.32,-0.11,-0.29,-0.41,0.25,0.1,-0.67,0.38,0.56,0.09,0.06,0.06,0.42,0.02,0.04,0.27,0.24,0.34,0.3,0.16,-0.24,-0.23,-0.3,0.13,-0.42,0.11,0.2,-0.25,-0.28,0.49,-0.29,0,0.04,-0.02,0,0.03,0.09,0.2,0.13,0.06,0.01,0.06,0.04,0.05,0.22,0.3,-0.07,-0.03,-0.38,-0.2,-0.04,0.15,0.18,-0.28,-0.21,-0.02,-0.12,-0.03,-0.17,-0.3,-0.17,-0.26,0.52,-0.14,-0.03,0.01,0,0.3,-0.05,0.02,0.08,-0.24,-0.17,-0.22,0
20000972,2001-03-20,DAL,POR,0.22,0.03,0,0.04,0.08,0.09,0.07,0.1,-0.03,0.16,-0.12,0,0.15,-0.05,-0.22,-0.18,-0.19,-0.04,-0.15,-0.12,0.13,-0.1,-0.06,0.1,0.24,-0.05,-0.12,0.05,0,-0.14,0.33,-0.02,-0.16,-0.15,0.24,0.31,-0.17,-0.12,-0.32,-0.08,-0.27,-0.22,-0.14,-0.09,-0.52,-0.27,-0.16,-0.03,-0.12,-0.01,-0.06,-0.34,-0.24,-0.09,-0.42,0.17,0,0.18,-0.29,-0.2,-0.02,-0.07,0,-0.19,0.02,-0.12,-0.12,-0.03,0,0,0.07,0.1,-0.14,-0.01,0.08,-0.05,0.14,0.11,0.08,-0.08,-0.08,-0.17,-0.05,0.07,0.26,0.13,-0.14,-0.06,0,-0.01,0.24,0.23,-0.01,-0.08,-0.04,0.52,0.07,0.15,-0.14,-0.24,-0.24,0,-0.02,0.04,0.52,0.08,-0.04,0.01,0.08,-0.11,0.1,0.22,-0.07,-0.23,-0.33,-0.12,-0.1,0.21,-0.07,-0.51,-0.08,-0.03,-0.16,-0.03,-0.27,-0.37,-0.03,0.02,-0.24,-0.11,-0.02,0.12,-0.69,-0.08,0.03,-0.12,0.04,0,-0.15,-0.04,0
20000364,2000-12-20,DAL,POR,0.22,0.03,0,0.04,0.08,0.09,0.07,0.1,-0.03,0.16,-0.12,0,0.15,-0.05,-0.22,-0.18,-0.19,-0.04,-0.15,-0.12,0.13,-0.1,-0.06,0.1,0.24,-0.05,-0.12,0.05,0,-0.14,0.33,-0.02,-0.16,-0.15,0.24,0.31,-0.17,-0.12,-0.32,-0.08,-0.27,-0.22,-0.14,-0.09,-0.52,-0.27,-0.16,-0.03,-0.12,-0.01,-0.06,-0.34,-0.24,-0.09,-0.42,0.17,0,0.18,-0.29,-0.2,-0.02,-0.07,0,-0.19,0.02,-0.12,-0.12,-0.03,0,0,0.07,0.1,-0.14,-0.01,0.08,-0.05,0.14,0.11,0.08,-0.08,-0.08,-0.17,-0.05,0.07,0.26,0.13,-0.14,-0.06,0,-0.01,0.24,0.23,-0.01,-0.08,-0.04,0.52,0.07,0.15,-0.14,-0.24,-0.24,0,-0.02,0.04,0.52,0.08,-0.04,0.01,0.08,-0.11,0.1,0.22,-0.07,-0.23,-0.33,-0.12,-0.1,0.21,-0.07,-0.51,-0.08,-0.03,-0.16,-0.03,-0.27,-0.37,-0.03,0.02,-0.24,-0.11,-0.02,0.12,-0.69,-0.08,0.03,-0.12,0.04,0,-0.15,-0.04,1
20001144,2001-04-13,DAL,SAC,-0.07,-0.1,-0.19,-0.05,0.1,0.17,0.07,0,-0.07,0.37,-0.52,-0.13,0.25,-0.12,0.04,-0.02,0.14,0,-0.01,-0.03,0.18,0.05,0,-0.18,0,0,-0.22,0.29,0.16,-0.01,0.14,0.11,0.02,0.03,0.17,0.2,-0.06,-0.03,-0.24,-0.03,-0.03,0,0,0.08,-0.33,0.15,0.04,0.06,-0.13,-0.22,0.17,-0.08,0.16,0.02,-0.05,0.51,-0.07,0.1,0.1,-0.71,-0.53,-0.06,-0.74,-0.49,-0.19,-0.19,-0.32,0,-0.29,-0.07,0.07,0.13,0.05,0.51,0.53,0.11,0.13,0.09,0.39,0.12,0.12,0.24,0.29,0.27,0.33,0.16,0.05,-0.39,-0.64,0.02,0.2,0.12,-0.23,-0.38,-0.36,0.3,-0.41,-0.02,-0.07,-0.08,-0.1,-0.2,-0.09,0.04,0.05,0.21,-0.22,-0.14,-0.08,-0.14,-0.15,0.03,-0.12,-0.22,-0.1,-0.26,-0.1,0.1,0.6,-0.48,-0.22,0.01,-0.12,-0.3,-0.12,-0.37,0,0.06,0.14,-0.02,-0.05,-0.04,0,0.26,0.01,0.02,0.08,-0.02,0,0.2,1
20000542,2001-01-15,DAL,SAC,-0.07,-0.1,-0.19,-0.05,0.1,0.17,0.07,0,-0.07,0.37,-0.52,-0.13,0.25,-0.12,0.04,-0.02,0.14,0,-0.01,-0.03,0.18,0.05,0,-0.18,0,0,-0.22,0.29,0.16,-0.01,0.14,0.11,0.02,0.03,0.17,0.2,-0.06,-0.03,-0.24,-0.03,-0.03,0,0,0.08,-0.33,0.15,0.04,0.06,-0.13,-0.22,0.17,-0.08,0.16,0.02,-0.05,0.51,-0.07,0.1,0.1,-0.71,-0.53,-0.06,-0.74,-0.49,-0.19,-0.19,-0.32,0,-0.29,-0.07,0.07,0.13,0.05,0.51,0.53,0.11,0.13,0.09,0.39,0.12,0.12,0.24,0.29,0.27,0.33,0.16,0.05,-0.39,-0.64,0.02,0.2,0.12,-0.23,-0.38,-0.36,0.3,-0.41,-0.02,-0.07,-0.08,-0.1,-0.2,-0.09,0.04,0.05,0.21,-0.22,-0.14,-0.08,-0.14,-0.15,0.03,-0.12,-0.22,-0.1,-0.26,-0.1,0.1,0.6,-0.48,-0.22,0.01,-0.12,-0.3,-0.12,-0.37,0,0.06,0.14,-0.02,-0.05,-0.04,0,0.26,0.01,0.02,0.08,-0.02,0,0.2,0
20000798,2001-02-24,DAL,SAS,-0.04,-0.08,0.05,-0.02,0,0.13,0.02,0.07,-0.07,0.36,-0.2,-0.02,0.22,0,-0.07,-0.1,0.1,0.09,-0.01,-0.14,-0.01,0.07,0.02,-0.02,0.16,-0.02,-0.05,0.29,0.23,-0.01,-0.24,0.05,0.07,0.01,0.62,0.28,0.04,-0.27,-0.04,-0.03,0.02,0.05,0,0.02,-0.67,0.03,-0.03,-0.02,-0.3,-0.09,0.11,-0.19,0.08,0.02,-0.15,0.51,0,0.15,-0.33,-0.34,-0.12,0,-0.8,-0.28,-0.03,-0.13,0,-0.09,-0.07,0.02,0.03,-0.02,-0.1,-0.02,-0.01,-0.04,0.28,0.33,-0.19,-0.1,0.04,-0.3,-0.27,0,0.19,0.14,-0.29,-0.13,-0.23,0.01,0.24,0.05,-0.08,-0.1,-0.24,0.08,-0.1,0.1,0.14,-0.06,0.24,0,0.05,0.12,0.29,0.17,-0.04,0.08,-0.04,-0.03,0.12,0.13,-0.07,0,-0.48,-0.25,-0.07,0.09,-0.25,-0.45,-0.02,-0.02,-0.04,-0.03,-0.05,-0.22,0,0.01,0.38,-0.12,-0.06,-0.01,-0.6,0.25,-0.04,0,0.08,-0.16,-0.15,-0.04,0
20000082,2000-11-10,DAL,SAS,-0.04,-0.08,0.05,-0.02,0,0.13,0.02,0.07,-0.07,0.36,-0.2,-0.02,0.22,0,-0.07,-0.1,0.1,0.09,-0.01,-0.14,-0.01,0.07,0.02,-0.02,0.16,-0.02,-0.05,0.29,0.23,-0.01,-0.24,0.05,0.07,0.01,0.62,0.28,0.04,-0.27,-0.04,-0.03,0.02,0.05,0,0.02,-0.67,0.03,-0.03,-0.02,-0.3,-0.09,0.11,-0.19,0.08,0.02,-0.15,0.51,0,0.15,-0.33,-0.34,-0.12,0,-0.8,-0.28,-0.03,-0.13,0,-0.09,-0.07,0.02,0.03,-0.02,-0.1,-0.02,-0.01,-0.04,0.28,0.33,-0.19,-0.1,0.04,-0.3,-0.27,0,0.19,0.14,-0.29,-0.13,-0.23,0.01,0.24,0.05,-0.08,-0.1,-0.24,0.08,-0.1,0.1,0.14,-0.06,0.24,0,0.05,0.12,0.29,0.17,-0.04,0.08,-0.04,-0.03,0.12,0.13,-0.07,0,-0.48,-0.25,-0.07,0.09,-0.25,-0.45,-0.02,-0.02,-0.04,-0.03,-0.05,-0.22,0,0.01,0.38,-0.12,-0.06,-0.01,-0.6,0.25,-0.04,0,0.08,-0.16,-0.15,-0.04,1
20000403,2000-12-26,DAL,SEA,0,-0.06,-0.24,-0.17,-0.24,0.05,0.07,0.2,-0.08,-0.09,-0.24,-0.05,0.08,0,-0.12,-0.2,0.14,0.06,-0.13,-0.19,0.73,0.21,-0.16,0.16,-0.08,-0.13,-0.2,0.1,0,-0.06,-0.05,0.12,0.06,0.06,0.13,0.08,-0.02,-0.05,-0.2,-0.05,0,0.05,-0.12,-0.07,0.05,0.07,0.01,0.01,0.04,-0.01,0.06,0.05,0.16,-0.03,0,0.32,0.26,0.25,0,-0.2,-0.09,0,-0.87,-0.52,0.05,-0.26,0,0.02,-0.12,0.1,0.17,0.18,-0.29,0.28,0.42,-0.04,-0.19,0.03,0.37,-0.14,-0.08,0.27,0.14,0.27,0.3,0.21,0.38,-0.26,-0.25,0.02,-0.57,-0.06,0.03,-0.11,-0.32,0.6,-0.14,0.17,0,0.02,0.1,-0.16,-0.09,0.15,0.53,0.16,-0.06,0.04,0.16,-0.11,-0.07,-0.09,-0.14,-0.1,-0.67,-0.39,-0.2,0.17,0.6,-0.38,-0.3,-0.05,-0.16,-0.27,-0.36,-0.42,-0.03,-0.02,0.48,-0.13,-0.03,-0.09,0,0.53,-0.01,-0.03,0.04,-0.16,-0.15,-0.12,1
20000157,2000-11-21,DAL,SEA,0,-0.06,-0.24,-0.17,-0.24,0.05,0.07,0.2,-0.08,-0.09,-0.24,-0.05,0.08,0,-0.12,-0.2,0.14,0.06,-0.13,-0.19,0.73,0.21,-0.16,0.16,-0.08,-0.13,-0.2,0.1,0,-0.06,-0.05,0.12,0.06,0.06,0.13,0.08,-0.02,-0.05,-0.2,-0.05,0,0.05,-0.12,-0.07,0.05,0.07,0.01,0.01,0.04,-0.01,0.06,0.05,0.16,-0.03,0,0.32,0.26,0.25,0,-0.2,-0.09,0,-0.87,-0.52,0.05,-0.26,0,0.02,-0.12,0.1,0.17,0.18,-0.29,0.28,0.42,-0.04,-0.19,0.03,0.37,-0.14,-0.08,0.27,0.14,0.27,0.3,0.21,0.38,-0.26,-0.25,0.02,-0.57,-0.06,0.03,-0.11,-0.32,0.6,-0.14,0.17,0,0.02,0.1,-0.16,-0.09,0.15,0.53,0.16,-0.06,0.04,0.16,-0.11,-0.07,-0.09,-0.14,-0.1,-0.67,-0.39,-0.2,0.17,0.6,-0.38,-0.3,-0.05,-0.16,-0.27,-0.36,-0.42,-0.03,-0.02,0.48,-0.13,-0.03,-0.09,0,0.53,-0.01,-0.03,0.04,-0.16,-0.15,-0.12,0
20000204,2000-11-28,DAL,TOR,-0.07,-0.22,0.14,-0.13,-0.39,0.05,0,0.2,-0.14,0.34,-0.2,-0.27,0.17,-0.1,-0.07,-0.05,-0.38,-0.03,0.05,-0.05,0.13,0.06,-0.08,-0.45,0.08,0,-0.22,0.25,0,-0.11,-0.29,0.3,0.06,0.05,0.06,0.04,0.06,0.06,0.04,-0.03,0.17,0.22,0.48,0.39,-0.57,0.27,0.2,0.55,0.5,0.7,0.2,-0.04,0.08,0.05,-0.15,0.54,0.07,0.26,0,-0.48,-0.19,0.01,-0.54,-0.33,0.01,-0.48,-0.44,-0.03,-0.15,-0.12,0.17,0,-0.19,0.33,0.33,-0.05,0.72,0.3,0.27,0.12,0.12,0.24,0.07,0.07,0.41,0.31,0.29,0.04,-0.07,0.11,-0.47,0.1,0.25,-0.08,-0.16,0.68,0.03,0.25,0.07,0,-0.29,-0.34,-0.01,0.21,0.18,-0.01,-0.29,-0.19,-0.04,0,0,-0.04,-0.04,0.11,-0.38,-0.59,-0.33,0.17,0.6,-0.49,-0.47,-0.07,0,-0.46,-0.31,-0.42,-0.1,-0.02,-0.24,-0.31,-0.19,0.06,-0.24,0.04,-0.21,-0.01,-0.12,-0.16,-0.15,-0.31,1
20001100,2001-04-07,DAL,UTA,-0.12,-0.24,-0.14,0.06,0.11,0.08,-0.01,0.18,-0.06,0.53,-0.08,-0.05,0.37,-0.15,0.04,0.06,-0.52,0.01,-0.08,-0.2,-0.14,0.01,-0.02,-0.52,-0.16,-0.05,-0.32,0.07,0,-0.03,-0.19,-0.07,-0.05,0.1,0.22,0.1,0,-0.07,-0.2,-0.03,-0.03,-0.27,0.12,0.1,-0.1,0.06,0,0.01,-0.21,-0.07,0.15,-0.27,0.12,0.05,-0.22,0.34,0.03,0.18,0.1,-0.04,0.02,0.05,-0.66,-0.28,0.09,-0.02,0.04,-0.03,0.05,-0.15,0.1,-0.07,-0.67,0.05,-0.05,-0.04,-0.02,0.07,0.05,-0.25,-0.04,0.1,-0.27,0.07,0.33,0.16,0.05,-0.11,-0.21,-0.02,-0.33,0.05,0.02,-0.11,-0.24,0.49,-0.12,0.17,0,0.14,-0.24,0.04,0.13,0.01,0.55,0.84,0,0.12,0.24,-0.11,0.2,0.03,-0.22,-0.23,-0.19,-0.18,-0.03,0.05,-0.36,-0.19,-0.16,0.04,0,-0.44,-0.1,-0.37,-0.03,0.06,-0.1,-0.12,-0.13,-0.04,-0.42,0.1,0.05,-0.06,-0.08,-0.08,-0.17,-0.29,0
20000042,2000-11-04,DAL,UTA,-0.12,-0.24,-0.14,0.06,0.11,0.08,-0.01,0.18,-0.06,0.53,-0.08,-0.05,0.37,-0.15,0.04,0.06,-0.52,0.01,-0.08,-0.2,-0.14,0.01,-0.02,-0.52,-0.16,-0.05,-0.32,0.07,0,-0.03,-0.19,-0.07,-0.05,0.1,0.22,0.1,0,-0.07,-0.2,-0.03,-0.03,-0.27,0.12,0.1,-0.1,0.06,0,0.01,-0.21,-0.07,0.15,-0.27,0.12,0.05,-0.22,0.34,0.03,0.18,0.1,-0.04,0.02,0.05,-0.66,-0.28,0.09,-0.02,0.04,-0.03,0.05,-0.15,0.1,-0.07,-0.67,0.05,-0.05,-0.04,-0.02,0.07,0.05,-0.25,-0.04,0.1,-0.27,0.07,0.33,0.16,0.05,-0.11,-0.21,-0.02,-0.33,0.05,0.02,-0.11,-0.24,0.49,-0.12,0.17,0,0.14,-0.24,0.04,0.13,0.01,0.55,0.84,0,0.12,0.24,-0.11,0.2,0.03,-0.22,-0.23,-0.19,-0.18,-0.03,0.05,-0.36,-0.19,-0.16,0.04,0,-0.44,-0.1,-0.37,-0.03,0.06,-0.1,-0.12,-0.13,-0.04,-0.42,0.1,0.05,-0.06,-0.08,-0.08,-0.17,-0.29,0
20000609,2001-01-25,DAL,VAN,0.07,-0.08,0.19,-0.11,-0.01,0.06,0.06,0.21,-0.03,-0.12,-0.12,0,-0.02,0.12,-0.12,-0.02,0.1,-0.19,-0.23,-0.04,0.05,0.09,-0.05,0.03,0.12,-0.08,-0.27,-0.07,0.04,-0.06,0.33,0.14,0.04,0.08,0.19,0.24,0.03,-0.16,0,0,0.02,0.24,-0.19,-0.18,0,-0.43,-0.46,-0.07,0.21,-0.15,-0.3,-0.19,-0.08,-0.22,-0.54,0.07,-0.14,-0.22,-0.1,-0.36,-0.14,-0.04,-0.42,-0.4,-0.2,-0.08,-0.08,-0.14,-0.12,-0.39,0.1,0.05,-0.19,0.33,0.41,-0.02,0.72,0.11,0.24,0.13,0.2,0.16,-0.03,-0.05,0.38,0.26,-0.29,0.04,0.04,0.1,-0.22,0.1,0.19,-0.08,-0.28,0.71,0.05,0.17,0.04,0.13,0.48,0.12,0.14,0.09,0.55,0.34,0.07,0.12,0.04,-0.11,0.24,0.27,-0.07,-0.09,-0.33,-0.13,-0.03,0.31,0.18,-0.41,-0.11,-0.04,-0.04,-0.06,-0.14,-0.15,0,-0.05,0,-0.12,-0.03,0.02,0,0.14,-0.04,0.03,0.08,-0.11,-0.1,-0.19,1
