LAST_NAME,PLAYER_NAME,POSITION,GEN_POST,MPG,PPG,FG_PCT,FG3_PCT,FT_PCT,RPG,APG,SPG,BPG,TPG,FPG
Williams Jr.,Matt Williams Jr.,PG,Guard,3.7,1.7,0.333,0.2,0.0,0.3,0.0,0.0,0.0,0.3,0.3
Dellavedova,Matthew Dellavedova,PG,Guard,19.8,5.4,0.384,0.356,0.838,1.7,3.6,0.4,0.0,1.2,1.8
Ager,Maurice Ager,SG,Guard,6.3,2.4,0.382,0.310,0.401,0.5,0.2,0.1,0.0,0.4,0.8
Baker,Maurice Baker,PG,Guard,3.8,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.2,0.6
Carter,Maurice Carter,SG,Guard,11.0,4.2,0.314,0.364,0.8,1.1,0.4,0.0,0.0,0.9,1.0
Evans,Maurice Evans,SG,Guard,17.6,6.1,0.441,0.320,0.782,2.1,0.7,0.4,0.1,0.4,1.6
Harkless,Maurice Harkless,SF,Wing,22.6,6.9,0.473,0.312,0.614,3.6,0.9,0.9,0.6,0.8,2.0
Ndour,Maurice Ndour,PF,Front,10.3,3.1,0.453,0.143,0.731,2.0,0.3,0.5,0.3,0.4,0.9
Taylor,Maurice Taylor,PF,Front,20.7,8.0,0.435,0.055,0.686,3.9,1.0,0.3,0.3,1.4,2.5
Strus,Max Strus,SG,Guard,3.0,2.5,0.667,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5
Kleber,Maxi Kleber,PF,Front,21.2,7.1,0.467,0.346,0.797,4.4,0.9,0.3,1.0,0.6,1.9
Okur,Mehmet Okur,C,Front,27.4,12.2,0.439,0.356,0.769,6.4,1.7,0.5,0.6,1.4,2.7
Ely,Melvin Ely,C,Front,14.6,4.5,0.459,0.0,0.556,2.7,0.5,0.2,0.5,0.8,2.0
Frazier Jr.,Melvin Frazier Jr.,SG,Guard,3.9,1.3,0.342,0.285,0.375,0.4,0.1,0.2,0.0,0.1,0.5
Sanders,Melvin Sanders,SG,Guard,7.1,2.6,0.485,0.667,0.7,1.4,0.2,0.3,0.0,0.5,1.3
Bateer,Mengke Bateer,C,Front,8.2,2.3,0.402,0.222,0.261,1.8,0.4,0.1,0.0,0.6,2.0
World Peace,Metta World Peace,SF,Wing,30.2,13.0,0.403,0.332,0.709,4.3,2.4,1.6,0.5,1.6,2.5
Leonard,Meyers Leonard,C,Front,15.3,5.3,0.499,0.359,0.807,3.7,0.8,0.2,0.2,0.6,2.0
Kabengele,Mfiondu Kabengele,C,Front,5.3,3.5,0.438,0.45,1.0,0.9,0.2,0.2,0.2,0.2,0.8
Beasley,Michael Beasley,PF,Front,21.3,11.6,0.473,0.334,0.751,4.4,1.2,0.5,0.5,1.5,2.0
Bradley,Michael Bradley,PF,Front,8.9,2.0,0.499,0.073,0.512,2.4,0.3,0.1,0.2,0.4,0.9
Carter-Williams,Michael Carter-Williams,SG,Guard,23.4,9.4,0.394,0.257,0.722,4.0,3.9,1.2,0.5,2.0,2.3
Curry,Michael Curry,SG,Guard,19.2,3.3,0.429,0.241,0.757,1.6,1.2,0.4,0.1,0.6,2.3
Dickerson,Michael Dickerson,SG,Guard,27.8,10.6,0.382,0.373,0.865,2.4,2.3,0.8,0.3,1.7,2.9
Doleac,Michael Doleac,C,Front,14.1,4.1,0.434,0.0,0.763,3.1,0.5,0.3,0.3,0.6,2.0
Finley,Michael Finley,SG,Guard,31.5,13.9,0.433,0.379,0.808,3.8,2.2,0.7,0.2,1.1,1.4
Frazier,Michael Frazier,SG,Guard,8.3,1.8,0.364,0.25,0.667,0.4,0.1,0.3,0.0,0.3,1.6
Gbinije,Michael Gbinije,SG,Guard,3.6,0.4,0.1,0.0,1.0,0.3,0.2,0.0,0.0,0.0,0.2
Hawkins,Michael Hawkins,PG,Guard,7.5,0.8,0.333,0.5,0.0,0.5,1.3,0.2,0.0,0.6,1.3
Jordan,Michael Jordan,SG,Guard,35.8,21.4,0.430,0.240,0.805,5.9,4.5,1.4,0.4,2.4,2.0
Kidd-Gilchrist,Michael Kidd-Gilchrist,SF,Wing,23.9,8.4,0.463,0.182,0.726,5.3,1.1,0.5,0.6,0.9,1.9
Olowokandi,Michael Olowokandi,C,Front,23.7,7.2,0.433,0.0,0.608,5.9,0.6,0.4,1.2,1.5,2.8
Porter Jr.,Michael Porter Jr.,PF,Front,14.0,7.5,0.495,0.422,0.767,4.1,0.7,0.4,0.4,0.7,1.6
Redd,Michael Redd,SG,Guard,28.0,16.1,0.421,0.328,0.805,3.2,1.9,0.8,0.1,1.3,1.3
Ruffin,Michael Ruffin,PF,Front,12.9,1.4,0.373,0.0,0.484,3.6,0.5,0.4,0.4,0.6,1.9
Smith,Michael Smith,PF,Front,20.4,3.8,0.486,0.0,0.578,7.1,1.3,0.7,0.5,0.8,2.0
Stewart,Michael Stewart,C,Front,7.2,1.3,0.398,0.0,0.600,1.8,0.1,0.2,0.3,0.2,1.5
Sweetney,Michael Sweetney,PF,Front,14.4,5.9,0.476,0.0,0.671,4.2,0.6,0.3,0.4,1.1,2.2
Gelabale,Mickael Gelabale,SF,Wing,15.8,4.6,0.473,0.324,0.819,2.2,0.7,0.3,0.1,0.6,1.2
Pietrus,Mickael Pietrus,SF,Wing,21.2,7.9,0.414,0.349,0.665,2.9,0.7,0.6,0.3,1.0,2.2
Gladness,Mickell Gladness,PF,Front,9.7,2.2,0.424,0.0,0.5,2.2,0.2,0.2,0.8,0.3,1.2
Bridges,Mikal Bridges,SF,Wing,28.4,8.5,0.473,0.343,0.826,3.6,1.9,1.5,0.5,0.9,2.3
Batiste,Mike Batiste,PF,Front,16.7,6.4,0.422,0.222,0.784,3.4,0.7,0.6,0.2,0.9,1.6
Bibby,Mike Bibby,PG,Guard,32.5,14.2,0.423,0.380,0.791,2.9,5.1,1.0,0.1,1.9,1.8
Conley,Mike Conley,PG,Guard,32.0,14.9,0.433,0.369,0.809,2.9,5.5,1.3,0.2,1.9,1.9
Dunleavy,Mike Dunleavy,SG,Guard,27.6,11.2,0.436,0.366,0.799,4.2,2.2,0.7,0.3,1.4,2.0
Hall,Mike Hall,SF,Wing,6.5,1.0,0.25,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5
Harris,Mike Harris,PF,Front,8.0,3.0,0.460,0.0,0.678,2.0,0.2,0.4,0.2,0.5,1.0
James,Mike James,PG,Guard,19.4,7.8,0.376,0.363,0.700,1.8,2.9,0.6,0.0,1.3,1.7
Miller,Mike Miller,SF,Wing,25.2,9.7,0.440,0.402,0.708,4.0,2.4,0.5,0.2,1.4,1.8
Muscala,Mike Muscala,PF,Front,14.7,5.3,0.463,0.316,0.857,3.0,0.8,0.3,0.5,0.6,1.4
Penberthy,Mike Penberthy,PG,Guard,10.0,3.3,0.456,0.198,0.826,0.9,1.0,0.5,0.0,0.3,0.5
Scott,Mike Scott,PF,Front,15.5,6.3,0.436,0.294,0.770,3.0,0.8,0.2,0.1,0.6,1.3
Smith,Mike Smith,SF,Wing,10.5,3.0,0.322,0.166,0.625,1.3,0.6,0.3,0.2,0.4,0.5
Taylor,Mike Taylor,PG,Guard,15.1,5.7,0.412,0.325,0.691,1.7,2.1,0.7,0.0,1.4,1.6
Tobey,Mike Tobey,C,Front,12.5,1.0,0.25,0.0,0.0,1.5,0.5,0.0,0.0,0.5,1.0
Wilks,Mike Wilks,PG,Guard,10.3,2.6,0.426,0.390,0.752,0.9,1.1,0.3,0.0,0.5,0.9
Moore,Mikki Moore,PF,Front,15.8,4.7,0.507,0.063,0.762,3.3,0.7,0.2,0.4,0.8,2.4
Ilic,Mile Ilic,C,Front,1.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.2
Bridges,Miles Bridges,SF,Wing,25.9,10.2,0.444,0.327,0.781,4.8,1.5,0.6,0.6,1.0,1.7
Plumlee,Miles Plumlee,C,Front,13.7,4.1,0.517,0.0,0.569,3.7,0.5,0.3,0.5,0.7,1.3
Teodosic,Milos Teodosic,PG,Guard,17.6,6.3,0.422,0.374,0.709,1.9,3.3,0.3,0.1,1.8,2.0
Palacio,Milt Palacio,PG,Guard,19.1,5.1,0.415,0.208,0.730,1.8,2.7,0.6,0.1,1.3,1.5
Doyle,Milton Doyle,SG,Guard,12.5,3.4,0.277,0.174,0.5,1.8,1.0,0.6,0.2,0.2,1.3
Kuzminskas,Mindaugas Kuzminskas,SF,Wing,8.4,3.1,0.214,0.160,0.404,0.9,0.5,0.2,0.1,0.4,0.6
Raduljica,Miroslav Raduljica,C,Front,7.1,2.7,0.457,0.0,0.909,1.6,0.2,0.1,0.1,0.5,1.7
Teletovic,Mirza Teletovic,PF,Front,17.4,7.7,0.403,0.375,0.632,3.1,0.8,0.3,0.2,0.7,1.6
McGary,Mitch McGary,PF,Front,9.4,3.8,0.505,0.0,0.512,3.0,0.3,0.3,0.3,0.7,1.4
Richmond,Mitch Richmond,SG,Guard,22.0,10.1,0.406,0.314,0.924,2.2,1.9,0.7,0.1,1.4,1.6
Butler,Mitchell Butler,SG,Guard,10.8,2.9,0.435,0.350,0.646,1.5,0.6,0.2,0.1,0.5,1.1
Creek,Mitchell Creek,SF,Wing,9.4,4.2,0.5,0.0,0.714,2.4,1.2,0.4,0.0,0.2,0.6
Robinson,Mitchell Robinson,C,Front,21.8,8.5,0.718,0.0,0.584,6.7,0.6,0.8,2.2,0.5,3.2
Oni,Miye Oni,SG,Guard,2.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0
Bamba,Mo Bamba,C,Front,15.4,5.8,0.474,0.328,0.630,5.0,0.7,0.3,1.4,0.8,2.0
Williams,Mo Williams,PG,Guard,28.6,12.8,0.429,0.362,0.868,2.6,4.7,0.8,0.1,2.2,2.4
Ellis,Monta Ellis,SG,Guard,34.4,17.6,0.448,0.307,0.769,3.4,4.4,1.6,0.3,2.6,2.3
Morris,Monte Morris,PG,Guard,17.9,7.3,0.539,0.262,0.875,1.5,3.1,0.9,0.0,0.5,0.8
Harrell,Montrezl Harrell,PF,Front,19.8,11.7,0.625,0.092,0.615,4.6,1.2,0.5,0.8,1.0,2.1
Williams,Monty Williams,SF,Wing,15.6,5.5,0.472,0.025,0.682,2.8,1.2,0.5,0.2,1.0,1.7
Norris,Moochie Norris,PG,Guard,16.0,4.6,0.391,0.237,0.749,1.7,2.4,0.6,0.0,1.1,1.0
Blaylock,Mookie Blaylock,PG,Guard,25.6,7.2,0.369,0.340,0.598,2.7,5.0,1.5,0.2,1.5,1.2
Wagner,Moritz Wagner,C,Front,14.7,7.1,0.495,0.314,0.814,3.6,0.9,0.4,0.4,1.2,2.4
Almond,Morris Almond,SG,Guard,10.4,2.8,0.342,0.292,0.602,1.2,0.3,0.7,0.0,0.3,1.0
Peterson,Morris Peterson,SF,Wing,24.4,9.4,0.413,0.339,0.673,3.1,1.3,0.7,0.1,0.8,2.1
Brown,Moses Brown,C,Front,3.7,1.2,0.4,0.0,0.375,1.6,0.1,0.1,0.1,0.3,0.8
Sene,Mouhamed Sene,C,Front,5.1,2.4,0.497,0.0,0.619,1.7,0.0,0.1,0.4,0.3,0.7
Bogues,Muggsy Bogues,PG,Guard,11.3,0.0,0.0,0.0,0.0,1.0,1.7,0.7,0.0,1.3,1.0
Shakur,Mustafa Shakur,PG,Guard,5.4,1.2,0.178,0.05,0.516,0.5,1.2,0.1,0.0,0.7,0.7
Thompson,Mychel Thompson,SG,Guard,19.0,3.6,0.292,0.364,0.0,1.0,1.4,0.4,0.2,1.0,1.6
Henry,Myke Henry,SF,Wing,18.9,5.4,0.376,0.328,0.6,1.9,1.1,1.6,0.3,1.0,1.4
Turner,Myles Turner,C,Front,28.1,12.5,0.485,0.328,0.759,6.5,1.2,0.7,2.0,1.3,2.7
De Colo,Nando De Colo,SG,Guard,11.6,3.8,0.427,0.359,0.840,1.7,1.6,0.5,0.1,0.9,1.1
Little,Nassir Little,PF,Front,11.9,3.6,0.43,0.237,0.636,2.3,0.5,0.3,0.3,0.3,1.5
Huffman,Nate Huffman,C,Front,11.1,3.3,0.36,0.0,0.625,3.3,0.7,0.1,0.4,0.4,1.9
Robinson,Nate Robinson,PG,Guard,20.9,9.6,0.378,0.325,0.714,2.0,2.8,0.8,0.0,1.2,2.3
Wolters,Nate Wolters,PG,Guard,12.7,3.1,0.318,0.096,0.329,1.5,1.4,0.3,0.1,0.5,0.7
Jawai,Nathan Jawai,PF,Front,6.9,1.7,0.345,0.0,0.342,1.5,0.3,0.1,0.1,0.5,1.0
Mitrou-Long,Naz Mitrou-Long,SG,Guard,7.1,2.9,0.558,0.454,0.333,0.7,1.1,0.1,0.1,0.4,0.3
Reid,Naz Reid,C,Front,16.5,9.0,0.412,0.33,0.698,4.1,1.2,0.6,0.7,0.7,2.8
Mohammed,Nazr Mohammed,C,Front,14.6,5.3,0.480,0.0,0.634,4.2,0.3,0.3,0.5,0.8,2.0
Ebi,Ndudi Ebi,SF,Wing,14.4,7.1,0.476,0.0,0.403,4.1,0.3,0.2,0.3,0.8,1.9
Bjelica,Nemanja Bjelica,PF,Front,21.6,7.9,0.461,0.388,0.769,4.7,1.7,0.6,0.4,1.0,2.5
Nedovic,Nemanja Nedovic,SG,Guard,5.9,1.1,0.205,0.166,0.875,0.6,0.5,0.0,0.0,0.5,0.5
Krstic,Nenad Krstic,C,Front,25.3,10.3,0.488,0.064,0.739,5.4,0.8,0.3,0.7,1.2,2.9
Nene,Nene,C,Front,23.6,10.1,0.506,0.066,0.608,5.5,1.6,0.9,0.7,1.7,2.8
Noel,Nerlens Noel,C,Front,21.4,7.7,0.562,0.138,0.681,6.1,1.1,1.3,1.3,1.3,2.4
Anderson,Nick Anderson,SF,Wing,11.3,2.9,0.261,0.263,0.278,1.7,0.7,0.4,0.3,0.6,0.8
Calathes,Nick Calathes,SG,Guard,15.4,4.5,0.439,0.283,0.572,1.8,2.7,1.0,0.1,1.2,1.6
Collison,Nick Collison,PF,Front,18.6,5.3,0.550,0.053,0.690,4.6,0.9,0.4,0.4,0.9,2.5
Fazekas,Nick Fazekas,PF,Front,10.3,4.1,0.561,0.0,0.682,3.4,0.4,0.3,0.4,0.5,1.0
Johnson,Nick Johnson,SG,Guard,9.4,2.6,0.347,0.238,0.68,1.4,0.4,0.3,0.1,0.7,1.2
Van Exel,Nick Van Exel,PG,Guard,29.7,12.9,0.400,0.358,0.759,2.7,5.1,0.6,0.1,1.7,1.3
Young,Nick Young,SG,Guard,22.0,10.8,0.406,0.374,0.768,1.8,0.9,0.5,0.1,0.9,1.7
Alexander-Walker,Nickeil Alexander-Walker,SG,Guard,12.2,5.1,0.339,0.342,0.607,2.0,1.8,0.3,0.2,1.0,1.1
Batum,Nicolas Batum,SF,Wing,30.6,11.0,0.433,0.355,0.844,5.1,3.6,0.9,0.6,1.7,1.7
Brussino,Nicolas Brussino,SG,Guard,6.0,1.4,0.184,0.152,0.386,1.3,0.4,0.1,0.0,0.2,0.4
Claxton,Nicolas Claxton,PF,Front,12.5,4.4,0.563,0.143,0.524,2.9,1.1,0.1,0.5,0.6,0.9
Laprovittola,Nicolas Laprovittola,PG,Guard,9.7,3.3,0.426,0.37,1.0,0.6,1.6,0.2,0.1,1.1,1.1
Melli,Nicolo Melli,C,Front,17.1,6.8,0.442,0.361,0.733,3.0,1.3,0.6,0.4,0.8,2.0
Hayes,Nigel Hayes,SF,Wing,13.6,3.0,0.333,0.25,0.333,2.4,0.7,0.2,0.3,0.2,0.9
Williams-Goss,Nigel Williams-Goss,PG,Guard,3.1,0.4,0.143,0.0,1.0,0.6,0.6,0.1,0.1,0.2,0.2
Stauskas,Nik Stauskas,SG,Guard,19.0,6.5,0.387,0.357,0.811,2.0,1.4,0.4,0.2,0.9,1.2
Jokic,Nikola Jokic,C,Front,29.1,17.1,0.525,0.334,0.823,9.7,5.5,1.1,0.7,2.5,2.8
Mirotic,Nikola Mirotic,PF,Front,24.6,12.6,0.422,0.358,0.809,6.1,1.3,0.7,0.7,1.1,2.1
Pekovic,Nikola Pekovic,C,Front,23.7,11.7,0.490,0.0,0.772,6.2,0.7,0.4,0.4,1.4,2.2
Vucevic,Nikola Vucevic,C,Front,29.8,15.7,0.493,0.249,0.726,10.0,2.5,0.8,0.9,1.6,2.5
Tskitishvili,Nikoloz Tskitishvili,PF,Front,9.0,2.5,0.317,0.241,0.686,1.5,0.4,0.2,0.2,0.5,1.1
Vonleh,Noah Vonleh,PF,Front,15.8,4.7,0.462,0.302,0.701,4.9,0.7,0.3,0.4,0.7,1.6
Felix,Noel Felix,SF,Wing,6.8,1.5,0.24,0.333,0.625,1.1,0.2,0.2,0.3,0.7,1.1
Smith,Nolan Smith,PG,Guard,9.7,3.3,0.370,0.251,0.714,1.0,1.1,0.3,0.0,0.8,1.0
Powell,Norman Powell,SG,Guard,19.1,8.9,0.451,0.362,0.817,2.4,1.3,0.7,0.2,1.0,1.6
Richardson,Norman Richardson,SG,Guard,6.2,2.7,0.385,0.5,0.667,0.7,0.2,0.0,0.0,0.3,0.5
Cole,Norris Cole,PG,Guard,20.7,6.7,0.392,0.307,0.753,1.8,2.5,0.7,0.0,1.3,1.8
Pelle,Norvel Pelle,C,Front,8.9,2.1,0.514,0.0,0.5,3.0,0.4,0.1,1.3,0.7,2.0
Mayo,O.J. Mayo,SG,Guard,30.1,13.2,0.42,0.368,0.812,3.0,2.8,1.0,0.2,2.0,2.3
Anunoby,OG Anunoby,SF,Wing,23.4,7.8,0.477,0.361,0.632,3.6,1.0,0.9,0.3,0.8,2.1
Ekezie,Obinna Ekezie,C,Front,10.3,3.5,0.387,0.0,0.723,2.6,0.2,0.2,0.2,0.6,1.7
Kuzmic,Ognjen Kuzmic,C,Front,4.4,1.0,0.526,0.0,0.727,1.0,0.2,0.1,0.1,0.4,0.8
White,Okaro White,PF,Front,9.6,2.0,0.272,0.239,0.525,1.5,0.3,0.1,0.1,0.2,0.8
Polynice,Olden Polynice,C,Front,12.7,2.6,0.248,0.0,0.131,2.8,0.4,0.4,0.5,1.5,2.0
Pecherov,Oleksiy Pecherov,C,Front,9.3,3.9,0.382,0.292,0.793,2.3,0.2,0.2,0.1,0.5,1.0
Lafayette,Oliver Lafayette,SG,Guard,22.0,7.0,0.5,0.5,0.0,4.0,2.0,0.0,0.0,1.0,0.0
Miller,Oliver Miller,C,Front,10.5,2.5,0.53,0.0,0.652,2.7,0.8,0.4,0.5,0.7,1.9
Oyedeji,Olumide Oyedeji,C,Front,6.2,1.3,0.486,0.0,0.665,2.1,0.1,0.1,0.1,0.3,1.1
Cook,Omar Cook,PG,Guard,11.6,2.6,0.337,0.0,0.25,0.8,2.9,0.8,0.1,0.8,1.0
Johnson,Omari Johnson,PF,Front,18.8,5.5,0.429,0.333,0.0,2.8,1.8,0.5,0.0,0.8,1.5
Spellman,Omari Spellman,PF,Front,17.8,6.7,0.416,0.367,0.752,4.3,1.0,0.6,0.5,0.9,1.4
Asik,Omer Asik,C,Front,18.2,4.6,0.508,0.0,0.520,6.5,0.5,0.3,0.6,1.0,1.8
Casspi,Omri Casspi,SF,Wing,19.4,7.4,0.463,0.369,0.661,3.8,1.0,0.6,0.2,0.9,1.4
Greene,Orien Greene,SG,Guard,8.0,1.6,0.384,0.101,0.440,0.9,0.7,0.5,0.0,0.7,1.1
Johnson,Orlando Johnson,SG,Guard,11.7,3.3,0.328,0.258,0.733,1.8,0.5,0.2,0.2,0.5,0.9
Torres,Oscar Torres,SG,Guard,11.3,4.5,0.420,0.415,0.740,1.2,0.4,0.3,0.1,0.6,0.7
Brissett,Oshae Brissett,SF,Wing,7.1,1.9,0.361,0.2,0.8,1.4,0.4,0.2,0.1,0.4,0.9
Harrington,Othella Harrington,PF,Front,16.3,5.8,0.487,0.0,0.722,3.6,0.5,0.2,0.3,1.0,2.4
Hunter,Othello Hunter,SF,Wing,5.2,1.5,0.441,0.0,0.375,1.6,0.0,0.0,0.2,0.2,0.7
Jeffers,Othyus Jeffers,SG,Guard,10.6,3.1,0.463,0.083,0.695,2.2,0.5,0.4,0.0,0.4,1.0
Thorpe,Otis Thorpe,C,Front,13.2,2.8,0.45,0.0,0.833,3.0,0.6,0.2,0.1,0.7,2.2
Porter Jr.,Otto Porter Jr.,SF,Wing,25.1,10.5,0.459,0.366,0.761,4.5,1.4,1.1,0.3,0.7,1.8
Brown,P.J. Brown,C,Front,29.1,8.2,0.447,0.0,0.820,7.6,1.4,0.7,0.8,1.1,2.6
Tucker,P.J. Tucker,PF,Front,27.2,6.8,0.431,0.316,0.732,5.4,1.3,1.1,0.2,0.9,2.3
Washington,P.J. Washington,PF,Front,30.3,12.2,0.455,0.374,0.647,5.4,2.1,0.9,0.8,1.6,2.7
Dozier,PJ Dozier,SG,Guard,7.0,2.7,0.425,0.166,0.378,1.5,0.7,0.1,0.0,0.3,0.7
Hairston,PJ Hairston,SF,Wing,17.6,5.9,0.338,0.295,0.821,2.3,0.5,0.5,0.2,0.5,1.7
Prigioni,Pablo Prigioni,PG,Guard,16.8,3.4,0.422,0.374,0.881,1.8,2.8,0.9,0.0,0.9,1.5
Sow,Pape Sow,C,Front,9.4,2.4,0.387,0.0,0.659,2.4,0.2,0.3,0.2,0.4,1.5
Sy,Pape Sy,SF,Wing,7.0,2.3,0.333,0.0,1.0,1.0,0.7,0.3,0.0,1.0,0.3
Siakam,Pascal Siakam,PF,Front,25.9,13.0,0.504,0.272,0.723,5.5,2.2,0.8,0.7,1.4,2.4
Burke,Pat Burke,C,Front,9.3,3.4,0.410,0.234,0.641,2.0,0.3,0.1,0.2,0.6,1.3
Connaughton,Pat Connaughton,SG,Guard,13.8,4.2,0.424,0.351,0.818,2.5,1.1,0.2,0.2,0.5,0.9
Garrity,Pat Garrity,PF,Front,17.7,5.6,0.379,0.317,0.739,2.1,0.7,0.3,0.1,0.6,1.9
Garino,Patricio Garino,SG,Guard,8.6,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.6,0.8
Beverley,Patrick Beverley,PG,Guard,27.9,9.1,0.413,0.381,0.763,4.2,3.3,1.2,0.4,1.4,3.0
Christopher,Patrick Christopher,SG,Guard,7.3,1.5,0.25,0.0,0.0,1.5,0.0,0.3,0.0,0.3,1.5
Ewing,Patrick Ewing,C,Front,14.4,5.3,0.291,0.0,0.712,3.9,0.6,0.3,0.6,1.0,1.6
McCaw,Patrick McCaw,SG,Guard,17.5,3.8,0.417,0.304,0.784,1.7,1.4,0.8,0.1,0.6,1.2
O'Bryant,Patrick O'Bryant,C,Front,5.6,1.9,0.483,0.0,0.574,1.3,0.3,0.2,0.4,0.4,1.3
Patterson,Patrick Patterson,PF,Front,20.6,6.6,0.441,0.296,0.753,3.9,1.0,0.4,0.4,0.6,1.5
Mills,Patty Mills,PG,Guard,17.4,8.2,0.432,0.399,0.830,1.5,2.1,0.5,0.0,0.9,1.2
Gasol,Pau Gasol,C,Front,32.6,16.5,0.502,0.296,0.752,9.0,3.1,0.5,1.5,2.0,2.1
Davis,Paul Davis,C,Front,7.6,2.6,0.425,0.0,0.648,1.5,0.6,0.2,0.2,0.3,1.0
George,Paul George,SF,Wing,31.2,18.5,0.428,0.376,0.826,6.0,3.0,1.6,0.4,2.4,2.5
Grant,Paul Grant,C,Front,9.8,2.5,0.478,0.0,0.375,1.7,0.3,0.1,0.1,0.7,1.7
McPherson,Paul McPherson,PG,Guard,10.8,4.8,0.505,0.166,0.724,1.4,0.7,0.5,0.1,0.9,1.5
Millsap,Paul Millsap,PF,Front,29.1,14.1,0.492,0.277,0.735,7.3,2.3,1.2,0.9,1.7,3.0
Pierce,Paul Pierce,SF,Wing,33.0,19.0,0.441,0.367,0.810,5.3,3.4,1.1,0.4,2.5,2.6
Shirley,Paul Shirley,PF,Front,6.2,1.4,0.296,0.0,0.277,1.0,0.3,0.0,0.0,0.4,0.5
Watson,Paul Watson,SG,Guard,5.2,0.2,0.0,0.0,0.5,0.8,1.0,0.2,0.2,0.0,0.2
Zipser,Paul Zipser,SF,Wing,17.2,4.7,0.372,0.334,0.767,2.5,0.8,0.3,0.3,0.8,1.7
Podkolzin,Pavel Podkolzin,C,Front,10.0,1.6,0.0,0.0,0.5,3.7,0.0,0.0,0.5,1.2,0.4
Stojakovic,Peja Stojakovic,SF,Wing,34.3,17.4,0.445,0.404,0.893,4.7,1.6,0.8,0.1,1.3,1.8
Sanchez,Pepe Sanchez,PG,Guard,4.5,0.3,0.160,0.0,0.5,0.6,1.1,0.5,0.0,0.2,0.5
Antic,Pero Antic,C,Front,17.5,6.3,0.391,0.314,0.736,3.6,1.0,0.3,0.2,0.9,2.3
Jones III,Perry Jones III,PF,Front,11.4,3.3,0.416,0.197,0.661,1.7,0.3,0.2,0.2,0.4,0.9
Ellison,Pervis Ellison,PF,Front,4.4,0.7,0.286,0.0,1.0,1.3,0.3,0.0,0.2,0.3,1.4
John Ramos,Peter John Ramos,C,Front,3.3,1.8,0.5,0.0,0.5,0.7,0.0,0.0,0.2,0.5,0.7
Siva,Peyton Siva,SG,Guard,9.3,2.3,0.316,0.28,0.733,0.6,1.4,0.4,0.0,0.8,1.1
Pressey,Phil Pressey,PG,Guard,13.1,3.1,0.353,0.244,0.612,1.4,2.9,0.7,0.1,1.1,1.2
Jackson,Pierre Jackson,PG,Guard,9.3,3.9,0.333,0.273,0.857,1.0,2.1,0.2,0.0,0.3,0.6
Jeter,Pooh Jeter,PG,Guard,13.8,4.1,0.409,0.2,0.902,1.1,2.6,0.5,0.0,0.8,0.9
Jones,Popeye Jones,PF,Front,12.2,3.1,0.304,0.132,0.503,3.6,0.6,0.3,0.1,0.5,1.5
Mensah-Bonsu,Pops Mensah-Bonsu,PF,Front,7.4,2.4,0.438,0.0,0.404,2.5,0.2,0.1,0.1,0.6,1.3
Drobnjak,Predrag Drobnjak,C,Front,19.5,7.7,0.426,0.252,0.798,3.4,0.7,0.4,0.4,0.8,1.8
Savovic,Predrag Savovic,SG,Guard,9.5,3.1,0.312,0.154,0.724,0.9,0.8,0.5,0.0,0.8,1.2
Brezec,Primoz Brezec,C,Front,12.9,4.8,0.453,0.041,0.592,2.7,0.3,0.1,0.3,0.6,1.6
Richardson,Quentin Richardson,SG,Guard,26.5,9.6,0.369,0.339,0.744,5.0,1.4,0.7,0.1,1.1,1.8
Acy,Quincy Acy,SF,Wing,15.0,4.4,0.433,0.335,0.751,3.2,0.6,0.3,0.3,0.6,1.9
Douby,Quincy Douby,PG,Guard,10.4,3.9,0.385,0.296,0.850,1.0,0.6,0.3,0.1,0.5,0.8
Lewis,Quincy Lewis,SF,Wing,9.8,2.8,0.401,0.309,0.454,1.0,0.5,0.3,0.2,0.5,1.8
Miller,Quincy Miller,PF,Front,10.2,3.0,0.312,0.162,0.645,1.7,0.5,0.3,0.3,0.5,0.8
Pondexter,Quincy Pondexter,SF,Wing,14.8,4.3,0.412,0.317,0.756,1.7,0.7,0.3,0.1,0.5,1.2
Cook,Quinn Cook,PG,Guard,15.2,6.7,0.472,0.412,0.679,1.5,1.8,0.3,0.0,0.8,1.1
Weatherspoon,Quinndary Weatherspoon,SG,Guard,5.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0
Ross,Quinton Ross,SG,Guard,17.4,3.7,0.413,0.206,0.66,1.9,0.8,0.5,0.2,0.4,1.7
Woods,Qyntel Woods,SF,Wing,12.7,4.0,0.449,0.261,0.407,2.2,0.4,0.6,0.1,0.7,1.5
Barrett,RJ Barrett,SG,Guard,30.4,14.3,0.402,0.32,0.614,5.0,2.6,1.0,0.3,2.2,2.2
Hunter,RJ Hunter,SG,Guard,11.7,5.8,0.294,0.229,0.589,1.3,1.0,0.5,0.0,0.1,1.3
